CURSO_ACADEMICO;NOMBRE_PROGRAMA_MOVILIDAD;NOMBRE_AREA_ESTUDIOS_MOV;CENTRO;IN_OUT;NOMBRE_IDIOMA_NIVEL_MOVILIDAD;PAIS_UNIVERSIDAD_ACUERDO;UNIVERSIDAD_ACUERDO;PLAZAS_OFERTADAS_ALUMNOS;PLAZAS_ASIGNADAS_ALUMNOS_OUT;FECHA_ACTUALIZACION
2016;ERASMUS;0413-Gestión y administración;Facultad de Empresa y Gestión Pública;OUT;FRANCÉS - B2 (Nivel avanzado);Suiza;University Of Aplied Sciences And Arts Of Western Switzerland (Suiza);1;0;29/04/2018
2016;ERASMUS;0413-Gestión y administración;Facultad de Empresa y Gestión Pública;OUT;INGLÉS - B1 (Nivel intermedio);Polonia;Akademia Wychowania Fizycznego Józefa Pilsudskiego (Polonia);1;0;29/04/2018
2016;ERASMUS;0413-Gestión y administración;Facultad de Empresa y Gestión Pública;OUT;INGLÉS - B1 (Nivel intermedio);Polonia;The State Vocational Higher School In Zamosc (Polonia);1;0;29/04/2018
2016;ERASMUS;0413-Gestión y administración;Facultad de Empresa y Gestión Pública;OUT;INGLÉS - B2 (Nivel avanzado);Bélgica;Thomas More Mechelen-Antwerp University College (Bélgica);2;2;29/04/2018
2016;ERASMUS;0413-Gestión y administración;Facultad de Empresa y Gestión Pública;OUT;INGLÉS - B2 (Nivel avanzado);Holanda;Inholland University (Holanda);1;0;29/04/2018
2016;ERASMUS;0413-Gestión y administración;Facultad de Empresa y Gestión Pública;OUT;INGLÉS - B2 (Nivel avanzado);Holanda;Avans Hogeschool, University Of Applied Sciences (Holanda);2;0;29/04/2018
2016;ERASMUS;0413-Gestión y administración;Facultad de Empresa y Gestión Pública;OUT;No Informado;Croacia;University Of Zagreb (Croacia);0;0;29/04/2018
2016;ERASMUS;0413-Gestión y administración;Facultad de Empresa y Gestión Pública;OUT;No Informado;Grecia;Technologiko Ekpedeftiko Idrima - Larisas (Grecia);0;0;29/04/2018
2016;ERASMUS;0413-Gestión y administración;Facultad de Empresa y Gestión Pública;OUT;No Informado;Polonia;Akademia Wychowania Fizycznego Im. Jedrzeja Sniadeckiego (Polonia);0;0;29/04/2018
2016;ERASMUS;0414-Marketing y promoción;Facultad de Economía y Empresa;OUT;PORTUGUÉS - B1 (Nivel intermedio);Portugal;Universidade Da Beira Interior (Portugal);2;0;29/04/2018
2016;ERASMUS;0419-Administración de empresas (otras);Facultad de Empresa y Gestión Pública;IN;ESPAÑOL - B1 (Nivel intermedio);Bélgica;Thomas More Mechelen-Antwerp University College (Bélgica);1;0;29/04/2018
2016;ERASMUS;0419-Administración de empresas (otras);Facultad de Empresa y Gestión Pública;IN;ESPAÑOL - B1 (Nivel intermedio);Croacia;University Of Zagreb (Croacia);2;0;29/04/2018
2016;ERASMUS;0419-Administración de empresas (otras);Facultad de Empresa y Gestión Pública;IN;ESPAÑOL - B1 (Nivel intermedio);Finlandia;Centria Ammattikirkeakoulu (Finlandia);2;0;29/04/2018
2016;ERASMUS;0419-Administración de empresas (otras);Facultad de Empresa y Gestión Pública;IN;ESPAÑOL - B1 (Nivel intermedio);Grecia;Technologiko Ekpedeftiko Idrima - Larisas (Grecia);2;0;29/04/2018
2016;ERASMUS;0419-Administración de empresas (otras);Facultad de Empresa y Gestión Pública;IN;ESPAÑOL - B1 (Nivel intermedio);Holanda;Inholland University (Holanda);1;0;29/04/2018
2016;ERASMUS;0419-Administración de empresas (otras);Facultad de Empresa y Gestión Pública;IN;ESPAÑOL - B1 (Nivel intermedio);Irlanda (Eire);Institute Of Technology,  Sligo (Irlanda (Eire));2;0;29/04/2018
2016;ERASMUS;0419-Administración de empresas (otras);Facultad de Empresa y Gestión Pública;IN;ESPAÑOL - B1 (Nivel intermedio);Portugal;Universidade Do Minho (Portugal);2;0;29/04/2018
2016;ERASMUS;0419-Administración de empresas (otras);Facultad de Empresa y Gestión Pública;IN;ESPAÑOL - B1 (Nivel intermedio);Suiza;University Of Aplied Sciences And Arts Of Western Switzerland (Suiza);1;0;29/04/2018
2016;ERASMUS;0419-Administración de empresas (otras);Facultad de Empresa y Gestión Pública;IN;ESPAÑOL - B1 (Nivel intermedio);Turquía;Yildiz Teknik Üniversitesi (Turquía);1;0;29/04/2018
2016;ERASMUS;0419-Administración de empresas (otras);Facultad de Empresa y Gestión Pública;OUT;ALEMÁN - B2 (Nivel avanzado);Suiza;University Of Aplied Sciences And Arts Of Western Switzerland (Suiza);1;0;29/04/2018
2016;ERASMUS;0419-Administración de empresas (otras);Facultad de Empresa y Gestión Pública;OUT;FRANCÉS - B2 (Nivel avanzado);Bélgica;Thomas More Mechelen-Antwerp University College (Bélgica);1;2;29/04/2018
2016;ERASMUS;0419-Administración de empresas (otras);Facultad de Empresa y Gestión Pública;OUT;INGLÉS - B1 (Nivel intermedio);Irlanda (Eire);Institute Of Technology,  Sligo (Irlanda (Eire));2;0;29/04/2018
2016;ERASMUS;0419-Administración de empresas (otras);Facultad de Empresa y Gestión Pública;OUT;INGLÉS - B1 (Nivel intermedio);Turquía;Yildiz Teknik Üniversitesi (Turquía);1;0;29/04/2018
2016;ERASMUS;0419-Administración de empresas (otras);Facultad de Empresa y Gestión Pública;OUT;INGLÉS - B2 (Nivel avanzado);Croacia;University Of Zagreb (Croacia);2;1;29/04/2018
2016;ERASMUS;0419-Administración de empresas (otras);Facultad de Empresa y Gestión Pública;OUT;INGLÉS - B2 (Nivel avanzado);Finlandia;Centria Ammattikirkeakoulu (Finlandia);2;1;29/04/2018
2016;ERASMUS;0419-Administración de empresas (otras);Facultad de Empresa y Gestión Pública;OUT;INGLÉS - B2 (Nivel avanzado);Grecia;Technologiko Ekpedeftiko Idrima - Larisas (Grecia);2;0;29/04/2018
2016;ERASMUS;0419-Administración de empresas (otras);Facultad de Empresa y Gestión Pública;OUT;INGLÉS - B2 (Nivel avanzado);Holanda;Inholland University (Holanda);1;0;29/04/2018
2016;ERASMUS;0419-Administración de empresas (otras);Facultad de Empresa y Gestión Pública;OUT;PORTUGUÉS - B1 (Nivel intermedio);Portugal;Universidade Do Minho (Portugal);2;0;29/04/2018
2016;ERASMUS;05-Ciencias naturales, matemáticas y estadística;Facultad de Ciencias;IN;ESPAÑOL - B1 (Nivel intermedio);Irlanda (Eire);University College Dublin (Irlanda (Eire));5;0;29/04/2018
2016;ERASMUS;05-Ciencias naturales, matemáticas y estadística;Facultad de Ciencias;OUT;INGLÉS - B2 (Nivel avanzado);Irlanda (Eire);University College Dublin (Irlanda (Eire));5;3;29/04/2018
2016;ERASMUS;0531-Química;Escuela de Ingeniería y Arquitectura;IN;ESPAÑOL - B1 (Nivel intermedio);Francia;Institut National Des Sciences Appliquees De Rouen (Francia);2;0;29/04/2018
2016;ERASMUS;0531-Química;Escuela de Ingeniería y Arquitectura;IN;ESPAÑOL - B1 (Nivel intermedio);Francia;Universite D'Artois (Francia);2;0;29/04/2018
2016;ERASMUS;0531-Química;Escuela de Ingeniería y Arquitectura;IN;ESPAÑOL - B1 (Nivel intermedio);Italia;Università Degli Studi Di Trieste (Italia);1;0;29/04/2018
2016;ERASMUS;0531-Química;Escuela de Ingeniería y Arquitectura;OUT;FRANCÉS - B1 (Nivel intermedio);Francia;Universite D'Artois (Francia);1;0;29/04/2018
2016;ERASMUS;0531-Química;Escuela de Ingeniería y Arquitectura;OUT;FRANCÉS - B1 (Nivel intermedio);Francia;Université De Montpellier (Francia);1;0;29/04/2018
2016;ERASMUS;0531-Química;Escuela de Ingeniería y Arquitectura;OUT;FRANCÉS - B1 (Nivel intermedio);Francia;Institut National Des Sciences Appliquees De Rouen (Francia);2;0;29/04/2018
2016;ERASMUS;0531-Química;Escuela de Ingeniería y Arquitectura;OUT;INGLÉS - B2 (Nivel avanzado);República Checa;Vysoká Skola Chemicko-Technologická V Praze (República Checa);1;1;29/04/2018
2016;ERASMUS;0531-Química;Escuela de Ingeniería y Arquitectura;OUT;No Informado;Alemania;Technische Universität München (Alemania);2;1;29/04/2018
2016;ERASMUS;0531-Química;Escuela de Ingeniería y Arquitectura;OUT;No Informado;Hungría;Eötvös Loránd Tudományegyetem (Hungría);2;0;29/04/2018
2016;ERASMUS;0531-Química;Escuela de Ingeniería y Arquitectura;OUT;No Informado;Italia;Università Degli Studi Di Trieste (Italia);1;0;29/04/2018
2016;ERASMUS;0531-Química;Escuela de Ingeniería y Arquitectura;OUT;PORTUGUÉS - B1 (Nivel intermedio);Portugal;Universidade De Aveiro (Portugal);2;0;29/04/2018
2016;ERASMUS;0531-Química;Escuela Politécnica Superior;IN;ESPAÑOL - B1 (Nivel intermedio);Turquía;Ege Üniversitesi Ziraat Fakültesi (Turquía);1;0;29/04/2018
2016;ERASMUS;0531-Química;Facultad de Ciencias;IN;ESPAÑOL - B1 (Nivel intermedio);Alemania;Westfaelische Hochschule Gelsenkirchen Bocholt Recklinghause (Alemania);2;0;29/04/2018
2016;ERASMUS;0531-Química;Facultad de Ciencias;IN;ESPAÑOL - B1 (Nivel intermedio);Alemania;Ruprecht-Karls-Universität Heidelberg (Alemania);2;0;29/04/2018
2016;ERASMUS;0531-Química;Facultad de Ciencias;IN;ESPAÑOL - B1 (Nivel intermedio);Alemania;Heinrich-Heine-Universität Düsseldorf (Alemania);1;0;29/04/2018
2016;ERASMUS;0531-Química;Facultad de Ciencias;IN;ESPAÑOL - B1 (Nivel intermedio);Alemania;Julius-Maximilians- Universität Würzburg (Alemania);2;0;29/04/2018
2016;ERASMUS;0531-Química;Facultad de Ciencias;IN;ESPAÑOL - B1 (Nivel intermedio);Alemania;Universität Paderborn (Alemania);3;0;29/04/2018
2016;ERASMUS;0531-Química;Facultad de Ciencias;IN;ESPAÑOL - B1 (Nivel intermedio);Alemania;Universität Stuttgart (Alemania);2;0;29/04/2018
2016;ERASMUS;0531-Química;Facultad de Ciencias;IN;ESPAÑOL - B1 (Nivel intermedio);Alemania;Universität Regensburg (Alemania);2;0;29/04/2018
2016;ERASMUS;0531-Química;Facultad de Ciencias;IN;ESPAÑOL - B1 (Nivel intermedio);Alemania;Technische Universität Carolo-Wilhelmina Zu Braunschweig (Alemania);2;0;29/04/2018
2016;ERASMUS;0531-Química;Facultad de Ciencias;IN;ESPAÑOL - B1 (Nivel intermedio);Alemania;Technische Universitaet Dortmund (Tu Dortmund University) (Alemania);2;0;29/04/2018
2016;ERASMUS;0531-Química;Facultad de Ciencias;IN;ESPAÑOL - B1 (Nivel intermedio);Alemania;Westfälische Wilhelms-Universität Münster (Alemania);2;0;29/04/2018
2016;ERASMUS;0531-Química;Facultad de Ciencias;IN;ESPAÑOL - B1 (Nivel intermedio);Bélgica;Universiteit Gent (Bélgica);2;0;29/04/2018
2016;ERASMUS;0531-Química;Facultad de Ciencias;IN;ESPAÑOL - B1 (Nivel intermedio);Bélgica;Katholieke Universiteit Leuven (Bélgica);4;0;29/04/2018
2016;ERASMUS;0531-Química;Facultad de Ciencias;IN;ESPAÑOL - B1 (Nivel intermedio);Eslovaquia;Univerzita Pavla Jozefa Safárika  V Kosiciach (Eslovaquia);3;0;29/04/2018
2016;ERASMUS;0531-Química;Facultad de Ciencias;IN;ESPAÑOL - B1 (Nivel intermedio);Eslovenia;Univerza V Mariboru (Eslovenia);2;0;29/04/2018
2016;ERASMUS;0531-Química;Facultad de Ciencias;IN;ESPAÑOL - B1 (Nivel intermedio);Francia;Universite Paul Sabatier - Toulouse Iii (Francia);2;0;29/04/2018
2016;ERASMUS;0531-Química;Facultad de Ciencias;IN;ESPAÑOL - B1 (Nivel intermedio);Francia;Universite De Pau Et Des Pays De L'Adour (Francia);3;0;29/04/2018
2016;ERASMUS;0531-Química;Facultad de Ciencias;IN;ESPAÑOL - B1 (Nivel intermedio);Francia;Universite Pierre Et Marie Curie (Francia);1;0;29/04/2018
2016;ERASMUS;0531-Química;Facultad de Ciencias;IN;ESPAÑOL - B1 (Nivel intermedio);Francia;Universite De Bordeaux I (Francia);2;0;29/04/2018
2016;ERASMUS;0531-Química;Facultad de Ciencias;IN;ESPAÑOL - B1 (Nivel intermedio);Francia;Ecole Nationale Superieure D´Ingenieurs De Caen (Francia);1;0;29/04/2018
2016;ERASMUS;0531-Química;Facultad de Ciencias;IN;ESPAÑOL - B1 (Nivel intermedio);Francia;Universite De Rennes I (Francia);1;0;29/04/2018
2016;ERASMUS;0531-Química;Facultad de Ciencias;IN;ESPAÑOL - B1 (Nivel intermedio);Francia;Université De Lorraine (Francia);2;0;29/04/2018
2016;ERASMUS;0531-Química;Facultad de Ciencias;IN;ESPAÑOL - B1 (Nivel intermedio);Grecia;Panepistimio Ioanninon (Grecia);2;0;29/04/2018
2016;ERASMUS;0531-Química;Facultad de Ciencias;IN;ESPAÑOL - B1 (Nivel intermedio);Holanda;Universiteit Van Amsterdam (Holanda);2;0;29/04/2018
2016;ERASMUS;0531-Química;Facultad de Ciencias;IN;ESPAÑOL - B1 (Nivel intermedio);Holanda;Technische Universiteit Delft (Holanda);1;0;29/04/2018
2016;ERASMUS;0531-Química;Facultad de Ciencias;IN;ESPAÑOL - B1 (Nivel intermedio);Hungría;Debreceni Egyetem (Hungría);2;0;29/04/2018
2016;ERASMUS;0531-Química;Facultad de Ciencias;IN;ESPAÑOL - B1 (Nivel intermedio);Irlanda (Eire);University Of Dublin - Trinity College (Irlanda (Eire));2;0;29/04/2018
2016;ERASMUS;0531-Química;Facultad de Ciencias;IN;ESPAÑOL - B1 (Nivel intermedio);Italia;Università Degli Studi Della Calabria (Italia);1;0;29/04/2018
2016;ERASMUS;0531-Química;Facultad de Ciencias;IN;ESPAÑOL - B1 (Nivel intermedio);Italia;Università Degli Studi Di Napoli Federico Ii (Italia);2;0;29/04/2018
2016;ERASMUS;0531-Química;Facultad de Ciencias;IN;ESPAÑOL - B1 (Nivel intermedio);Italia;Università Degli Studi Di Camerino (Italia);2;0;29/04/2018
2016;ERASMUS;0531-Química;Facultad de Ciencias;IN;ESPAÑOL - B1 (Nivel intermedio);Italia;Politecnico Di Bari (Italia);2;0;29/04/2018
2016;ERASMUS;0531-Química;Facultad de Ciencias;IN;ESPAÑOL - B1 (Nivel intermedio);Italia;Università Di Pisa (Italia);2;0;29/04/2018
2016;ERASMUS;0531-Química;Facultad de Ciencias;IN;ESPAÑOL - B1 (Nivel intermedio);Italia;Università Degli Studi Di Bari (Italia);2;0;29/04/2018
2016;ERASMUS;0531-Química;Facultad de Ciencias;IN;ESPAÑOL - B1 (Nivel intermedio);Italia;Università Degli Studi Di Parma (Italia);3;0;29/04/2018
2016;ERASMUS;0531-Química;Facultad de Ciencias;IN;ESPAÑOL - B1 (Nivel intermedio);Italia;Università Degli Studi Di Pavia (Italia);1;0;29/04/2018
2016;ERASMUS;0531-Química;Facultad de Ciencias;IN;ESPAÑOL - B1 (Nivel intermedio);Italia;Università Degli Studi Di Milano (Italia);1;0;29/04/2018
2016;ERASMUS;0531-Química;Facultad de Ciencias;IN;ESPAÑOL - B1 (Nivel intermedio);Italia;Università Degli Studi Di Torino (Italia);1;0;29/04/2018
2016;ERASMUS;0531-Química;Facultad de Ciencias;IN;ESPAÑOL - B1 (Nivel intermedio);Italia;Università Degli Studi Di Ferrara (Italia);1;0;29/04/2018
2016;ERASMUS;0531-Química;Facultad de Ciencias;IN;ESPAÑOL - B1 (Nivel intermedio);Italia;Università Degli Studi Di Firenze (Italia);2;0;29/04/2018
2016;ERASMUS;0531-Química;Facultad de Ciencias;IN;ESPAÑOL - B1 (Nivel intermedio);Italia;Università Degli Studi Di Messina (Italia);2;0;29/04/2018
2016;ERASMUS;0531-Química;Facultad de Ciencias;IN;ESPAÑOL - B1 (Nivel intermedio);Italia;Università Degli Studi Di Salerno (Italia);2;0;29/04/2018
2016;ERASMUS;0531-Química;Facultad de Ciencias;IN;ESPAÑOL - B1 (Nivel intermedio);Italia;Università Degli Studi Di Sassari (Italia);2;0;29/04/2018
2016;ERASMUS;0531-Química;Facultad de Ciencias;IN;ESPAÑOL - B1 (Nivel intermedio);Italia;Università Degli Studi Di Trieste (Italia);1;0;29/04/2018
2016;ERASMUS;0531-Química;Facultad de Ciencias;IN;ESPAÑOL - B1 (Nivel intermedio);Italia;Università Degli Studi Di Cagliari (Italia);2;0;29/04/2018
2016;ERASMUS;0531-Química;Facultad de Ciencias;IN;ESPAÑOL - B1 (Nivel intermedio);Lituania;Lithuanian University Of Educational Sciences (Lituania);2;0;29/04/2018
2016;ERASMUS;0531-Química;Facultad de Ciencias;IN;ESPAÑOL - B1 (Nivel intermedio);Polonia;Uniwersytet Im. Adama Mickiewicza (Polonia);2;0;29/04/2018
2016;ERASMUS;0531-Química;Facultad de Ciencias;IN;ESPAÑOL - B1 (Nivel intermedio);Polonia;Uniwersytet Jagielloñski (Polonia);3;0;29/04/2018
2016;ERASMUS;0531-Química;Facultad de Ciencias;IN;ESPAÑOL - B1 (Nivel intermedio);Portugal;Universidade De Coimbra (Portugal);1;0;29/04/2018
2016;ERASMUS;0531-Química;Facultad de Ciencias;IN;ESPAÑOL - B1 (Nivel intermedio);Portugal;Universidade De Lisboa (Portugal);4;0;29/04/2018
2016;ERASMUS;0531-Química;Facultad de Ciencias;IN;ESPAÑOL - B1 (Nivel intermedio);Reino Unido;University Of Durham (Reino Unido);2;0;29/04/2018
2016;ERASMUS;0531-Química;Facultad de Ciencias;IN;ESPAÑOL - B1 (Nivel intermedio);Reino Unido;Heriot-Watt University (Reino Unido);2;0;29/04/2018
2016;ERASMUS;0531-Química;Facultad de Ciencias;IN;ESPAÑOL - B1 (Nivel intermedio);Reino Unido;University Of Cambridge (Reino Unido);2;0;29/04/2018
2016;ERASMUS;0531-Química;Facultad de Ciencias;IN;ESPAÑOL - B1 (Nivel intermedio);Reino Unido;Queen'S University Of Belfast (Reino Unido);2;0;29/04/2018
2016;ERASMUS;0531-Química;Facultad de Ciencias;IN;ESPAÑOL - B1 (Nivel intermedio);Reino Unido;The University Of Reading (Reino Unido);2;0;29/04/2018
2016;ERASMUS;0531-Química;Facultad de Ciencias;IN;ESPAÑOL - B1 (Nivel intermedio);Rumanía;"""Universitatea """"Babes-Bolyai"""" Din Cluj-Napoca"" (Rumanía)";2;0;29/04/2018
2016;ERASMUS;0531-Química;Facultad de Ciencias;IN;ESPAÑOL - B1 (Nivel intermedio);Rumanía;"""Vasile Alecsandri"" University Of Bacau (Rumanía)";4;0;29/04/2018
2016;ERASMUS;0531-Química;Facultad de Ciencias;IN;ESPAÑOL - B1 (Nivel intermedio);Turquía;Cankiri Karatekin University (Turquía);2;0;29/04/2018
2016;ERASMUS;0531-Química;Facultad de Ciencias;IN;FRANCÉS - B1 (Nivel intermedio);Francia;University Of Strasburg (Francia);1;0;29/04/2018
2016;ERASMUS;0531-Química;Facultad de Ciencias;IN;No Informado;Holanda;Technische Universiteit Delft (Holanda);1;0;29/04/2018
2016;ERASMUS;0531-Química;Facultad de Ciencias;OUT;ALEMÁN - B1 (Nivel intermedio);Alemania;Westfälische Wilhelms-Universität Münster (Alemania);2;0;29/04/2018
2016;ERASMUS;0531-Química;Facultad de Ciencias;OUT;ALEMÁN - B1 (Nivel intermedio);Alemania;Technische Universitaet Dortmund (Tu Dortmund University) (Alemania);2;0;29/04/2018
2016;ERASMUS;0531-Química;Facultad de Ciencias;OUT;ALEMÁN - B1 (Nivel intermedio);Alemania;Technische Universität Carolo-Wilhelmina Zu Braunschweig (Alemania);2;0;29/04/2018
2016;ERASMUS;0531-Química;Facultad de Ciencias;OUT;ALEMÁN - B1 (Nivel intermedio);Alemania;Universität Paderborn (Alemania);4;0;29/04/2018
2016;ERASMUS;0531-Química;Facultad de Ciencias;OUT;ALEMÁN - B1 (Nivel intermedio);Alemania;Ruprecht-Karls-Universität Heidelberg (Alemania);2;1;29/04/2018
2016;ERASMUS;0531-Química;Facultad de Ciencias;OUT;ALEMÁN - B1 (Nivel intermedio);Alemania;Heinrich-Heine-Universität Düsseldorf (Alemania);1;0;29/04/2018
2016;ERASMUS;0531-Química;Facultad de Ciencias;OUT;ALEMÁN - B1 (Nivel intermedio);Alemania;Julius-Maximilians- Universität Würzburg (Alemania);2;0;29/04/2018
2016;ERASMUS;0531-Química;Facultad de Ciencias;OUT;ALEMÁN - B2 (Nivel avanzado);Alemania;Westfaelische Hochschule Gelsenkirchen Bocholt Recklinghause (Alemania);2;0;29/04/2018
2016;ERASMUS;0531-Química;Facultad de Ciencias;OUT;FRANCÉS - B1 (Nivel intermedio);Francia;University Of Strasburg (Francia);1;0;29/04/2018
2016;ERASMUS;0531-Química;Facultad de Ciencias;OUT;FRANCÉS - B1 (Nivel intermedio);Francia;Universite De Rennes I (Francia);1;1;29/04/2018
